leader: 10.0.0.5:6001 (probe applied 1 command)
  batch=1 total=1817.8us LHandler=57.9 LPersist=549.1 AENet=195.4 FHandler=7.0 ReplNet=360.6 StorageIO=355.3 QuorumWait=260.0 Mutex=1.1 CommitWait=1106.2
  batch=1 total=1888.1us LHandler=57.8 LPersist=568.8 AENet=247.8 FHandler=7.0 ReplNet=375.6 StorageIO=309.3 QuorumWait=311.0 Mutex=1.3 CommitWait=1140.4
  batch=1 total=1943.5us LHandler=74.4 LPersist=616.6 AENet=152.6 FHandler=7.1 ReplNet=446.9 StorageIO=391.1 QuorumWait=240.3 Mutex=3.6 CommitWait=1101.0
  batch=1 total=1900.6us LHandler=72.8 LPersist=563.1 AENet=269.8 FHandler=6.6 ReplNet=239.4 StorageIO=326.0 QuorumWait=409.6 Mutex=1.6 CommitWait=1105.2
  batch=1 total=2071.8us LHandler=78.9 LPersist=545.2 AENet=262.7 FHandler=7.1 ReplNet=454.6 StorageIO=339.1 QuorumWait=369.1 Mutex=1.4 CommitWait=1283.4
  batch=1 total=1912.7us LHandler=77.8 LPersist=612.4 AENet=192.6 FHandler=7.0 ReplNet=390.3 StorageIO=360.8 QuorumWait=235.6 Mutex=1.3 CommitWait=1040.8
  batch=1 total=2084.2us LHandler=72.7 LPersist=590.6 AENet=265.8 FHandler=7.2 ReplNet=443.5 StorageIO=375.4 QuorumWait=317.5 Mutex=1.3 CommitWait=1292.3
  batch=1 total=1974.4us LHandler=74.4 LPersist=652.2 AENet=206.2 FHandler=22.2 ReplNet=326.1 StorageIO=360.3 QuorumWait=320.0 Mutex=1.6 CommitWait=1089.7
  batch=1 total=2015.3us LHandler=75.2 LPersist=516.6 AENet=262.8 FHandler=7.1 ReplNet=364.2 StorageIO=373.7 QuorumWait=400.8 Mutex=1.5 CommitWait=1273.1
  batch=1 total=2180.4us LHandler=77.6 LPersist=619.4 AENet=243.9 FHandler=7.1 ReplNet=507.6 StorageIO=384.5 QuorumWait=327.2 Mutex=1.5 CommitWait=1337.4
  batch=1 total=1976.9us LHandler=77.4 LPersist=649.1 AENet=210.3 FHandler=7.0 ReplNet=470.2 StorageIO=318.6 QuorumWait=230.2 Mutex=1.3 CommitWait=1090.7
  batch=1 total=1941.2us LHandler=72.5 LPersist=612.9 AENet=205.8 FHandler=7.0 ReplNet=347.4 StorageIO=324.7 QuorumWait=358.6 Mutex=1.5 CommitWait=1062.2
  batch=1 total=2214.4us LHandler=76.2 LPersist=615.5 AENet=200.2 FHandler=7.0 ReplNet=494.9 StorageIO=357.5 QuorumWait=448.2 Mutex=5.4 CommitWait=1376.3
  batch=1 total=1772.6us LHandler=76.9 LPersist=533.4 AENet=192.6 FHandler=7.0 ReplNet=434.7 StorageIO=326.3 QuorumWait=167.2 Mutex=1.2 CommitWait=988.4
  batch=1 total=2054.4us LHandler=72.0 LPersist=574.8 AENet=263.1 FHandler=7.5 ReplNet=466.3 StorageIO=371.6 QuorumWait=264.8 Mutex=1.3 CommitWait=1260.3
  batch=1 total=1801.7us LHandler=70.9 LPersist=593.1 AENet=194.4 FHandler=6.6 ReplNet=320.3 StorageIO=351.6 QuorumWait=253.2 Mutex=1.1 CommitWait=1010.2
  batch=1 total=2243.4us LHandler=73.6 LPersist=623.4 AENet=252.4 FHandler=7.1 ReplNet=485.1 StorageIO=360.4 QuorumWait=429.6 Mutex=1.3 CommitWait=1400.1
  batch=1 total=1960.9us LHandler=78.0 LPersist=610.9 AENet=197.2 FHandler=36.7 ReplNet=394.0 StorageIO=351.4 QuorumWait=279.6 Mutex=1.5 CommitWait=1125.3
  batch=1 total=1861.3us LHandler=75.9 LPersist=525.4 AENet=238.9 FHandler=7.0 ReplNet=436.7 StorageIO=324.8 QuorumWait=217.1 Mutex=1.6 CommitWait=1078.8
  batch=1 total=2065.5us LHandler=69.9 LPersist=579.6 AENet=209.7 FHandler=7.0 ReplNet=488.1 StorageIO=311.3 QuorumWait=362.0 Mutex=1.4 CommitWait=1261.5
  batch=1 total=1931.8us LHandler=73.4 LPersist=591.4 AENet=165.2 FHandler=7.1 ReplNet=466.3 StorageIO=368.6 QuorumWait=241.0 Mutex=1.4 CommitWait=1137.8
  batch=1 total=1929.5us LHandler=93.3 LPersist=560.7 AENet=246.6 FHandler=6.1 ReplNet=285.4 StorageIO=428.5 QuorumWait=296.9 Mutex=1.5 CommitWait=1127.3
  batch=1 total=2030.6us LHandler=78.4 LPersist=538.2 AENet=179.8 FHandler=7.0 ReplNet=444.8 StorageIO=354.5 QuorumWait=399.6 Mutex=1.5 CommitWait=1246.3
  batch=1 total=1989.2us LHandler=71.4 LPersist=508.5 AENet=216.5 FHandler=7.0 ReplNet=406.3 StorageIO=351.5 QuorumWait=413.6 Mutex=1.4 CommitWait=1263.1
  batch=1 total=1856.9us LHandler=77.3 LPersist=625.1 AENet=198.8 FHandler=6.1 ReplNet=328.3 StorageIO=363.6 QuorumWait=212.1 Mutex=1.6 CommitWait=970.9
  batch=1 total=2321.4us LHandler=73.4 LPersist=579.9 AENet=262.1 FHandler=6.3 ReplNet=417.1 StorageIO=464.3 QuorumWait=504.0 Mutex=1.1 CommitWait=1541.0
  batch=1 total=1951.0us LHandler=74.2 LPersist=594.7 AENet=262.3 FHandler=6.9 ReplNet=373.3 StorageIO=337.8 QuorumWait=282.0 Mutex=1.8 CommitWait=1130.1
  batch=1 total=1922.2us LHandler=70.6 LPersist=630.0 AENet=153.9 FHandler=7.0 ReplNet=362.1 StorageIO=336.2 QuorumWait=325.1 Mutex=1.3 CommitWait=1049.9
  batch=1 total=1995.7us LHandler=72.7 LPersist=531.5 AENet=264.4 FHandler=7.1 ReplNet=384.9 StorageIO=310.4 QuorumWait=386.5 Mutex=27.7 CommitWait=1235.1
  batch=1 total=2107.3us LHandler=72.5 LPersist=584.4 AENet=173.9 FHandler=7.0 ReplNet=427.4 StorageIO=381.0 QuorumWait=447.7 Mutex=1.3 CommitWait=1315.0
  batch=1 total=1947.8us LHandler=74.4 LPersist=608.0 AENet=170.6 FHandler=6.9 ReplNet=395.6 StorageIO=354.5 QuorumWait=316.0 Mutex=1.5 CommitWait=1092.0
  batch=1 total=2083.4us LHandler=75.5 LPersist=613.3 AENet=250.4 FHandler=7.0 ReplNet=434.4 StorageIO=369.7 QuorumWait=319.9 Mutex=1.6 CommitWait=1237.0
  batch=1 total=1872.1us LHandler=90.8 LPersist=566.4 AENet=203.7 FHandler=7.2 ReplNet=394.3 StorageIO=319.8 QuorumWait=261.7 Mutex=1.2 CommitWait=1027.6
  batch=1 total=1741.0us LHandler=73.9 LPersist=521.6 AENet=193.5 FHandler=6.1 ReplNet=299.1 StorageIO=314.8 QuorumWait=296.2 Mutex=18.5 CommitWait=958.8
  batch=1 total=1678.6us LHandler=58.3 LPersist=479.0 AENet=190.8 FHandler=6.5 ReplNet=205.6 StorageIO=304.1 QuorumWait=400.4 Mutex=1.2 CommitWait=971.9
  batch=1 total=1816.1us LHandler=77.1 LPersist=450.1 AENet=226.9 FHandler=7.1 ReplNet=403.8 StorageIO=344.1 QuorumWait=291.3 Mutex=1.4 CommitWait=1188.3
  batch=1 total=1960.4us LHandler=78.0 LPersist=646.6 AENet=231.2 FHandler=6.1 ReplNet=337.4 StorageIO=358.4 QuorumWait=291.4 Mutex=1.4 CommitWait=1078.7
  batch=1 total=1906.0us LHandler=60.4 LPersist=613.7 AENet=153.0 FHandler=6.9 ReplNet=480.9 StorageIO=304.3 QuorumWait=274.8 Mutex=1.2 CommitWait=1071.0
  batch=1 total=2058.9us LHandler=73.1 LPersist=544.6 AENet=273.8 FHandler=7.0 ReplNet=446.4 StorageIO=363.5 QuorumWait=306.4 Mutex=1.5 CommitWait=1263.7
  batch=1 total=2035.7us LHandler=73.7 LPersist=530.1 AENet=242.3 FHandler=7.2 ReplNet=512.0 StorageIO=365.8 QuorumWait=267.6 Mutex=1.3 CommitWait=1248.0
  batch=1 total=2101.3us LHandler=72.4 LPersist=613.6 AENet=220.9 FHandler=7.1 ReplNet=449.1 StorageIO=365.3 QuorumWait=360.5 Mutex=1.2 CommitWait=1269.4
  batch=1 total=2021.5us LHandler=77.4 LPersist=522.0 AENet=272.1 FHandler=7.0 ReplNet=472.9 StorageIO=335.4 QuorumWait=321.8 Mutex=1.6 CommitWait=1262.8
  batch=1 total=1913.9us LHandler=60.3 LPersist=637.3 AENet=201.1 FHandler=7.0 ReplNet=461.8 StorageIO=301.9 QuorumWait=211.9 Mutex=1.3 CommitWait=1042.5
  batch=1 total=2087.5us LHandler=56.4 LPersist=496.4 AENet=250.6 FHandler=7.0 ReplNet=523.4 StorageIO=366.4 QuorumWait=373.9 Mutex=1.2 CommitWait=1382.8
  batch=1 total=2224.1us LHandler=72.6 LPersist=637.2 AENet=282.6 FHandler=6.0 ReplNet=343.7 StorageIO=428.0 QuorumWait=442.5 Mutex=1.4 CommitWait=1359.1
  batch=1 total=2086.0us LHandler=76.8 LPersist=549.1 AENet=229.0 FHandler=7.2 ReplNet=446.1 StorageIO=357.3 QuorumWait=408.5 Mutex=1.5 CommitWait=1316.7
  batch=1 total=2220.4us LHandler=87.5 LPersist=611.4 AENet=264.1 FHandler=7.0 ReplNet=465.9 StorageIO=388.1 QuorumWait=382.3 Mutex=1.4 CommitWait=1371.1
  batch=1 total=2209.7us LHandler=75.9 LPersist=607.6 AENet=277.6 FHandler=7.1 ReplNet=460.0 StorageIO=364.1 QuorumWait=404.0 Mutex=1.7 CommitWait=1380.6
  batch=1 total=1743.6us LHandler=76.6 LPersist=521.3 AENet=146.8 FHandler=7.0 ReplNet=385.4 StorageIO=340.0 QuorumWait=235.1 Mutex=1.5 CommitWait=983.3
  batch=1 total=2102.9us LHandler=72.7 LPersist=594.5 AENet=222.7 FHandler=36.6 ReplNet=452.0 StorageIO=372.3 QuorumWait=332.2 Mutex=1.4 CommitWait=1300.3
  batch=1 total=1944.5us LHandler=72.8 LPersist=634.8 AENet=144.2 FHandler=30.5 ReplNet=371.7 StorageIO=326.4 QuorumWait=351.2 Mutex=1.2 CommitWait=1084.8
  batch=1 total=1852.5us LHandler=68.8 LPersist=604.5 AENet=240.2 FHandler=6.7 ReplNet=234.9 StorageIO=304.5 QuorumWait=383.0 Mutex=1.5 CommitWait=1049.4
  batch=1 total=1932.6us LHandler=79.9 LPersist=611.6 AENet=176.6 FHandler=16.6 ReplNet=427.1 StorageIO=343.7 QuorumWait=266.4 Mutex=1.2 CommitWait=1092.2
  batch=1 total=2030.4us LHandler=75.0 LPersist=514.7 AENet=215.1 FHandler=7.0 ReplNet=423.2 StorageIO=335.9 QuorumWait=447.9 Mutex=1.5 CommitWait=1297.7
  batch=1 total=1859.8us LHandler=76.8 LPersist=620.2 AENet=181.6 FHandler=4.6 ReplNet=337.8 StorageIO=370.5 QuorumWait=231.3 Mutex=1.4 CommitWait=986.7
  batch=1 total=2016.4us LHandler=69.9 LPersist=513.4 AENet=276.3 FHandler=7.0 ReplNet=439.8 StorageIO=375.7 QuorumWait=323.3 Mutex=1.5 CommitWait=1305.0
  batch=1 total=1907.9us LHandler=61.3 LPersist=645.9 AENet=149.6 FHandler=7.0 ReplNet=405.9 StorageIO=380.4 QuorumWait=246.0 Mutex=1.1 CommitWait=1060.2
  batch=1 total=2115.0us LHandler=72.8 LPersist=581.2 AENet=280.8 FHandler=7.0 ReplNet=434.0 StorageIO=345.9 QuorumWait=382.8 Mutex=1.5 CommitWait=1333.4
  batch=1 total=2099.7us LHandler=77.6 LPersist=567.2 AENet=173.6 FHandler=2.8 ReplNet=322.3 StorageIO=456.6 QuorumWait=485.8 Mutex=1.2 CommitWait=1305.6
  batch=1 total=1854.2us LHandler=74.4 LPersist=538.8 AENet=199.4 FHandler=6.9 ReplNet=393.7 StorageIO=383.8 QuorumWait=224.1 Mutex=1.3 CommitWait=1071.6
  batch=1 total=2122.4us LHandler=71.9 LPersist=608.7 AENet=268.0 FHandler=7.1 ReplNet=419.6 StorageIO=339.3 QuorumWait=397.2 Mutex=1.5 CommitWait=1312.5
  batch=1 total=2211.5us LHandler=73.1 LPersist=624.1 AENet=207.7 FHandler=7.2 ReplNet=487.4 StorageIO=367.5 QuorumWait=432.9 Mutex=1.3 CommitWait=1350.5
  batch=1 total=1897.3us LHandler=77.9 LPersist=606.4 AENet=186.7 FHandler=4.4 ReplNet=328.8 StorageIO=367.9 QuorumWait=311.5 Mutex=1.5 CommitWait=1064.5
  batch=1 total=2023.6us LHandler=70.9 LPersist=530.1 AENet=269.6 FHandler=6.9 ReplNet=409.5 StorageIO=352.9 QuorumWait=344.1 Mutex=1.4 CommitWait=1246.6
  batch=1 total=2064.9us LHandler=72.6 LPersist=541.7 AENet=195.2 FHandler=5.9 ReplNet=374.3 StorageIO=488.7 QuorumWait=374.0 Mutex=1.3 CommitWait=1320.4
  batch=1 total=2153.4us LHandler=75.7 LPersist=617.4 AENet=283.9 FHandler=6.6 ReplNet=406.3 StorageIO=348.4 QuorumWait=374.9 Mutex=1.8 CommitWait=1271.1
  batch=1 total=2123.1us LHandler=72.5 LPersist=600.8 AENet=245.5 FHandler=6.9 ReplNet=440.3 StorageIO=348.2 QuorumWait=398.3 Mutex=1.4 CommitWait=1321.6
  batch=1 total=2048.5us LHandler=87.5 LPersist=525.0 AENet=238.8 FHandler=7.0 ReplNet=435.2 StorageIO=361.1 QuorumWait=381.0 Mutex=1.3 CommitWait=1285.4
  batch=1 total=2164.6us LHandler=72.0 LPersist=542.2 AENet=313.8 FHandler=7.0 ReplNet=423.5 StorageIO=337.1 QuorumWait=456.6 Mutex=1.6 CommitWait=1420.2
  batch=1 total=1951.9us LHandler=89.7 LPersist=614.9 AENet=238.4 FHandler=7.0 ReplNet=398.0 StorageIO=338.3 QuorumWait=253.9 Mutex=1.3 CommitWait=1103.5
  batch=1 total=1961.5us LHandler=77.9 LPersist=633.2 AENet=200.8 FHandler=6.9 ReplNet=440.5 StorageIO=361.1 QuorumWait=228.0 Mutex=1.3 CommitWait=1104.5
  batch=1 total=2052.4us LHandler=71.5 LPersist=514.5 AENet=273.1 FHandler=7.0 ReplNet=393.0 StorageIO=317.7 QuorumWait=460.5 Mutex=1.8 CommitWait=1317.0
  batch=1 total=2032.7us LHandler=78.0 LPersist=521.0 AENet=194.3 FHandler=7.1 ReplNet=494.2 StorageIO=383.7 QuorumWait=342.6 Mutex=1.2 CommitWait=1280.4
  batch=1 total=2145.8us LHandler=89.2 LPersist=603.6 AENet=279.7 FHandler=7.0 ReplNet=372.4 StorageIO=350.8 QuorumWait=406.5 Mutex=2.0 CommitWait=1267.9
  batch=1 total=1988.9us LHandler=82.9 LPersist=645.8 AENet=266.1 FHandler=7.0 ReplNet=390.6 StorageIO=298.1 QuorumWait=288.1 Mutex=1.3 CommitWait=1057.2
  batch=1 total=1943.0us LHandler=74.9 LPersist=632.8 AENet=199.2 FHandler=7.0 ReplNet=437.4 StorageIO=359.4 QuorumWait=221.7 Mutex=1.5 CommitWait=1091.7
  batch=1 total=2141.5us LHandler=76.7 LPersist=531.2 AENet=307.8 FHandler=4.7 ReplNet=373.3 StorageIO=505.9 QuorumWait=328.1 Mutex=1.3 CommitWait=1384.3
  batch=1 total=1779.7us LHandler=76.6 LPersist=535.9 AENet=197.4 FHandler=7.0 ReplNet=428.5 StorageIO=338.7 QuorumWait=163.5 Mutex=1.3 CommitWait=1005.0
  batch=1 total=2056.5us LHandler=73.8 LPersist=578.7 AENet=275.8 FHandler=7.0 ReplNet=393.9 StorageIO=383.5 QuorumWait=303.5 Mutex=1.2 CommitWait=1249.1
  batch=1 total=2111.9us LHandler=73.2 LPersist=590.2 AENet=211.9 FHandler=6.9 ReplNet=476.9 StorageIO=387.9 QuorumWait=352.6 Mutex=1.4 CommitWait=1324.3
  batch=1 total=2007.8us LHandler=78.1 LPersist=665.1 AENet=146.1 FHandler=3.5 ReplNet=313.2 StorageIO=346.9 QuorumWait=443.8 Mutex=1.5 CommitWait=1116.3
  batch=1 total=2116.6us LHandler=77.3 LPersist=619.8 AENet=299.4 FHandler=6.1 ReplNet=297.1 StorageIO=438.7 QuorumWait=364.8 Mutex=1.3 CommitWait=1275.2
  batch=1 total=1927.8us LHandler=74.3 LPersist=628.6 AENet=195.4 FHandler=7.0 ReplNet=439.4 StorageIO=366.1 QuorumWait=175.6 Mutex=1.1 CommitWait=1051.1
  batch=1 total=1851.3us LHandler=56.4 LPersist=564.4 AENet=241.4 FHandler=7.0 ReplNet=457.3 StorageIO=321.5 QuorumWait=193.5 Mutex=1.3 CommitWait=1103.6
  batch=1 total=1967.9us LHandler=74.9 LPersist=640.3 AENet=209.2 FHandler=7.0 ReplNet=426.4 StorageIO=349.7 QuorumWait=245.8 Mutex=1.3 CommitWait=1101.3
  batch=1 total=2271.9us LHandler=78.0 LPersist=674.0 AENet=273.0 FHandler=7.0 ReplNet=389.2 StorageIO=331.6 QuorumWait=507.5 Mutex=27.8 CommitWait=1373.0
  batch=1 total=1824.6us LHandler=77.1 LPersist=567.2 AENet=199.8 FHandler=7.0 ReplNet=439.3 StorageIO=324.8 QuorumWait=197.0 Mutex=1.4 CommitWait=1035.4
  batch=1 total=2019.2us LHandler=71.4 LPersist=516.9 AENet=264.0 FHandler=7.0 ReplNet=397.4 StorageIO=327.4 QuorumWait=396.6 Mutex=1.7 CommitWait=1262.2
  batch=1 total=2097.7us LHandler=72.6 LPersist=580.2 AENet=219.5 FHandler=6.9 ReplNet=463.5 StorageIO=369.9 QuorumWait=371.4 Mutex=1.1 CommitWait=1304.8
  batch=1 total=2226.4us LHandler=77.0 LPersist=635.0 AENet=245.8 FHandler=6.9 ReplNet=437.7 StorageIO=363.3 QuorumWait=449.7 Mutex=1.6 CommitWait=1368.9
  batch=1 total=2201.1us LHandler=77.5 LPersist=607.0 AENet=338.5 FHandler=6.0 ReplNet=299.2 StorageIO=467.6 QuorumWait=392.7 Mutex=1.4 CommitWait=1373.2
  batch=1 total=2045.2us LHandler=75.1 LPersist=536.9 AENet=272.4 FHandler=7.0 ReplNet=430.8 StorageIO=354.1 QuorumWait=356.3 Mutex=1.4 CommitWait=1284.7
  batch=1 total=2213.5us LHandler=73.0 LPersist=623.0 AENet=178.8 FHandler=7.1 ReplNet=490.1 StorageIO=349.3 QuorumWait=478.6 Mutex=1.5 CommitWait=1370.3
  batch=1 total=2199.3us LHandler=75.4 LPersist=601.6 AENet=212.5 FHandler=30.4 ReplNet=473.8 StorageIO=291.1 QuorumWait=500.6 Mutex=1.6 CommitWait=1327.3
  batch=1 total=1979.0us LHandler=74.2 LPersist=624.3 AENet=257.8 FHandler=4.3 ReplNet=285.6 StorageIO=335.5 QuorumWait=383.0 Mutex=1.6 CommitWait=1128.5
  batch=1 total=1947.5us LHandler=75.3 LPersist=613.5 AENet=245.4 FHandler=7.0 ReplNet=423.9 StorageIO=351.4 QuorumWait=219.1 Mutex=1.5 CommitWait=1097.8
  batch=1 total=2092.5us LHandler=73.6 LPersist=515.2 AENet=281.8 FHandler=4.8 ReplNet=385.1 StorageIO=308.7 QuorumWait=496.4 Mutex=15.8 CommitWait=1332.1
  batch=1 total=2206.4us LHandler=78.4 LPersist=609.1 AENet=277.0 FHandler=7.0 ReplNet=455.5 StorageIO=342.4 QuorumWait=422.6 Mutex=1.6 CommitWait=1361.0
  batch=1 total=1780.3us LHandler=76.5 LPersist=560.5 AENet=207.8 FHandler=7.1 ReplNet=356.1 StorageIO=357.2 QuorumWait=177.7 Mutex=1.3 CommitWait=972.0
  batch=1 total=2053.0us LHandler=81.8 LPersist=515.8 AENet=266.0 FHandler=6.9 ReplNet=428.9 StorageIO=317.7 QuorumWait=424.0 Mutex=1.6 CommitWait=1326.2
  batch=1 total=2227.6us LHandler=77.4 LPersist=635.4 AENet=155.3 FHandler=2.8 ReplNet=490.5 StorageIO=531.2 QuorumWait=321.2 Mutex=1.3 CommitWait=1363.7
  batch=1 total=2029.7us LHandler=75.0 LPersist=516.3 AENet=235.5 FHandler=7.1 ReplNet=451.4 StorageIO=354.6 QuorumWait=378.0 Mutex=1.6 CommitWait=1296.9
  batch=1 total=1822.6us LHandler=77.6 LPersist=611.2 AENet=126.8 FHandler=4.5 ReplNet=287.7 StorageIO=334.0 QuorumWait=369.7 Mutex=1.3 CommitWait=988.2
  batch=1 total=2074.9us LHandler=69.6 LPersist=579.4 AENet=265.4 FHandler=7.0 ReplNet=381.8 StorageIO=324.4 QuorumWait=403.8 Mutex=1.4 CommitWait=1254.5
  batch=1 total=1704.3us LHandler=72.2 LPersist=491.9 AENet=175.4 FHandler=7.0 ReplNet=386.2 StorageIO=343.6 QuorumWait=196.6 Mutex=1.4 CommitWait=997.6
  batch=1 total=1972.4us LHandler=72.6 LPersist=487.1 AENet=260.7 FHandler=7.0 ReplNet=368.5 StorageIO=382.6 QuorumWait=354.9 Mutex=1.4 CommitWait=1264.0
  batch=1 total=2085.5us LHandler=72.5 LPersist=583.3 AENet=191.5 FHandler=7.1 ReplNet=487.4 StorageIO=391.2 QuorumWait=342.5 Mutex=1.3 CommitWait=1310.0
  batch=1 total=1944.3us LHandler=70.1 LPersist=637.2 AENet=208.9 FHandler=7.0 ReplNet=389.1 StorageIO=328.4 QuorumWait=250.1 Mutex=1.3 CommitWait=1047.6
  batch=1 total=1935.8us LHandler=71.3 LPersist=629.6 AENet=233.0 FHandler=7.1 ReplNet=405.8 StorageIO=331.2 QuorumWait=223.4 Mutex=1.2 CommitWait=1076.1
  batch=1 total=1979.3us LHandler=72.2 LPersist=489.4 AENet=265.5 FHandler=6.2 ReplNet=383.8 StorageIO=365.3 QuorumWait=386.7 Mutex=1.5 CommitWait=1278.9
  batch=1 total=1954.5us LHandler=90.8 LPersist=661.0 AENet=243.1 FHandler=6.6 ReplNet=289.1 StorageIO=296.4 QuorumWait=356.7 Mutex=1.5 CommitWait=1059.7
  batch=1 total=1774.6us LHandler=81.7 LPersist=540.6 AENet=192.9 FHandler=4.1 ReplNet=337.8 StorageIO=396.3 QuorumWait=183.9 Mutex=1.3 CommitWait=979.3
  batch=1 total=1962.7us LHandler=73.7 LPersist=668.4 AENet=305.1 FHandler=2.9 ReplNet=265.8 StorageIO=316.1 QuorumWait=295.0 Mutex=1.3 CommitWait=1045.6
  batch=1 total=1887.6us LHandler=73.1 LPersist=595.4 AENet=211.7 FHandler=3.1 ReplNet=356.8 StorageIO=430.5 QuorumWait=183.8 Mutex=1.4 CommitWait=1066.8
  batch=1 total=2083.3us LHandler=72.7 LPersist=576.5 AENet=265.6 FHandler=2.9 ReplNet=376.6 StorageIO=329.8 QuorumWait=447.8 Mutex=1.4 CommitWait=1310.0
  batch=1 total=1967.1us LHandler=70.1 LPersist=626.7 AENet=206.0 FHandler=7.0 ReplNet=456.7 StorageIO=374.0 QuorumWait=213.7 Mutex=1.6 CommitWait=1119.2
  batch=1 total=2045.8us LHandler=74.7 LPersist=511.8 AENet=266.2 FHandler=7.1 ReplNet=359.7 StorageIO=365.6 QuorumWait=445.6 Mutex=1.8 CommitWait=1306.7
  batch=1 total=1934.9us LHandler=77.5 LPersist=606.3 AENet=294.4 FHandler=4.9 ReplNet=272.1 StorageIO=287.1 QuorumWait=378.6 Mutex=1.4 CommitWait=1105.7
  batch=1 total=2031.4us LHandler=77.6 LPersist=515.2 AENet=277.2 FHandler=7.0 ReplNet=421.6 StorageIO=354.9 QuorumWait=363.8 Mutex=1.7 CommitWait=1255.9
  batch=1 total=1990.6us LHandler=91.5 LPersist=663.8 AENet=269.9 FHandler=6.9 ReplNet=299.4 StorageIO=304.3 QuorumWait=343.1 Mutex=1.6 CommitWait=1090.0
  batch=1 total=1936.1us LHandler=79.2 LPersist=626.5 AENet=210.1 FHandler=7.0 ReplNet=388.7 StorageIO=327.5 QuorumWait=285.8 Mutex=1.6 CommitWait=1090.9
  batch=1 total=1892.5us LHandler=99.4 LPersist=519.3 AENet=169.9 FHandler=3.5 ReplNet=293.9 StorageIO=371.5 QuorumWait=420.8 Mutex=1.6 CommitWait=1125.5
  batch=1 total=1844.5us LHandler=77.2 LPersist=553.1 AENet=153.5 FHandler=2.1 ReplNet=318.5 StorageIO=337.6 QuorumWait=390.4 Mutex=1.3 CommitWait=1056.6
  batch=1 total=2230.0us LHandler=75.2 LPersist=665.9 AENet=266.0 FHandler=7.1 ReplNet=397.6 StorageIO=369.7 QuorumWait=410.5 Mutex=1.3 CommitWait=1305.3
  batch=1 total=2101.9us LHandler=74.6 LPersist=591.8 AENet=205.9 FHandler=7.2 ReplNet=484.4 StorageIO=320.7 QuorumWait=406.4 Mutex=1.1 CommitWait=1297.0
  batch=1 total=2200.7us LHandler=86.4 LPersist=604.6 AENet=228.9 FHandler=6.2 ReplNet=414.4 StorageIO=427.3 QuorumWait=422.6 Mutex=1.4 CommitWait=1349.4
  batch=1 total=1895.8us LHandler=108.0 LPersist=515.9 AENet=239.0 FHandler=7.0 ReplNet=417.1 StorageIO=307.6 QuorumWait=286.9 Mutex=1.2 CommitWait=1125.6
  batch=1 total=1876.4us LHandler=71.0 LPersist=592.0 AENet=285.0 FHandler=7.0 ReplNet=372.1 StorageIO=331.9 QuorumWait=205.1 Mutex=1.4 CommitWait=1063.7
  batch=1 total=2239.8us LHandler=78.3 LPersist=666.7 AENet=300.0 FHandler=4.2 ReplNet=356.1 StorageIO=511.4 QuorumWait=290.8 Mutex=1.5 CommitWait=1328.6
  batch=1 total=1806.5us LHandler=73.5 LPersist=588.6 AENet=233.1 FHandler=6.0 ReplNet=326.8 StorageIO=324.8 QuorumWait=224.1 Mutex=1.3 CommitWait=997.2
  batch=1 total=2040.4us LHandler=73.3 LPersist=579.6 AENet=266.0 FHandler=6.9 ReplNet=348.7 StorageIO=321.6 QuorumWait=433.0 Mutex=1.5 CommitWait=1262.2
  batch=1 total=1945.4us LHandler=75.0 LPersist=623.5 AENet=155.8 FHandler=7.4 ReplNet=415.5 StorageIO=387.5 QuorumWait=267.9 Mutex=1.2 CommitWait=1100.9
  batch=1 total=2013.2us LHandler=76.5 LPersist=524.8 AENet=269.8 FHandler=6.9 ReplNet=353.5 StorageIO=417.0 QuorumWait=330.8 Mutex=1.7 CommitWait=1249.3
  batch=1 total=1837.0us LHandler=77.1 LPersist=609.1 AENet=80.6 FHandler=2.6 ReplNet=338.5 StorageIO=335.9 QuorumWait=360.8 Mutex=1.5 CommitWait=984.6
  batch=1 total=1922.0us LHandler=73.9 LPersist=591.9 AENet=278.3 FHandler=6.9 ReplNet=352.7 StorageIO=323.6 QuorumWait=282.4 Mutex=1.6 CommitWait=1129.9
  batch=1 total=1972.8us LHandler=74.7 LPersist=640.4 AENet=146.6 FHandler=42.4 ReplNet=403.7 StorageIO=319.5 QuorumWait=333.8 Mutex=1.5 CommitWait=1096.5
  batch=1 total=2039.3us LHandler=75.3 LPersist=513.1 AENet=267.9 FHandler=7.0 ReplNet=385.0 StorageIO=306.5 QuorumWait=470.3 Mutex=1.6 CommitWait=1291.3
  batch=1 total=1662.3us LHandler=78.1 LPersist=623.3 AENet=142.4 FHandler=6.5 ReplNet=257.6 StorageIO=307.4 QuorumWait=211.5 Mutex=1.3 CommitWait=783.6
  batch=1 total=2044.2us LHandler=73.5 LPersist=576.3 AENet=270.3 FHandler=7.0 ReplNet=401.1 StorageIO=310.6 QuorumWait=394.7 Mutex=1.6 CommitWait=1259.1
  batch=1 total=1971.2us LHandler=75.7 LPersist=622.5 AENet=147.8 FHandler=7.1 ReplNet=472.2 StorageIO=324.1 QuorumWait=310.5 Mutex=5.5 CommitWait=1125.8
  batch=1 total=2123.2us LHandler=74.0 LPersist=590.1 AENet=272.3 FHandler=7.0 ReplNet=382.6 StorageIO=303.9 QuorumWait=483.6 Mutex=1.5 CommitWait=1329.9
